Id,SampleEventId,InputFileId,SpecConductivity,pHValue,DO,DOUnits,DOC,DOCUnits,NH4,NH4Units,SRP,SRPUnits,NO3,NO3Units,TDN,TDNUnits,TN,TNUnits,TDP,TDPUnits,TP,TPUnits,OtherElementsReported,StatisticalPooling,SampleSize,WaterSampleId,Notes
2222,2471,2,153.7,6.945,NA,NA,418,umol_L,8.93,umol_L,1.1,umol_L,16.2,umol_L,35.83,umol_L,37.33,umol_L,0.31,umol_L,0.58,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170307""]}","{""sample date and time"":[""2017-03-07T15:22:00""]}"
2223,2472,2,157.1,7.245,NA,NA,441,umol_L,-999999999,umol_L,-999999999,umol_L,21.2,umol_L,47.58,umol_L,52.22,umol_L,0.26,umol_L,0.36,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170322""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-22T14:01:00""]}"
2224,2473,2,116.8,7.03,NA,NA,558,umol_L,-999999999,umol_L,-999999999,umol_L,19.5,umol_L,44.5,umol_L,45.15,umol_L,0.71,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170411""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-11T14:14:00""]}"
2225,2474,2,119.1,6.815,NA,NA,522.8,umol_L,-999999999,umol_L,-999999999,umol_L,19.9,umol_L,41.39,umol_L,49.28,umol_L,1.21,umol_L,1.4,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170420""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-20T14:28:00""]}"
2226,2475,2,118.8,7.33,NA,NA,467.7,umol_L,5.9,umol_L,-999999999,umol_L,14.8,umol_L,38.5,umol_L,34.5,umol_L,1.11,umol_L,1.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170502""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-05-02T09:15:00""]}"
2227,2476,2,173.3,7.42,NA,NA,387.1,umol_L,-999999999,umol_L,-999999999,umol_L,13.4,umol_L,27.69,umol_L,NA,NA,0.371,umol_L,NA,NA,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170516""]}","{""sample date and time"":[""2017-05-16T09:05:00""]}"
2228,2477,2,134.7,7.09,NA,NA,344.3,umol_L,5.6,umol_L,-999999999,umol_L,23,umol_L,38.89,umol_L,43.5,umol_L,0.45,umol_L,1.6,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170523""]}","{""sample date and time"":[""2017-05-23T09:46:00""]}"
2229,2478,2,215.3,7.205,NA,NA,443.1,umol_L,-999999999,umol_L,-999999999,umol_L,32.2,umol_L,57.69,umol_L,64.34,umol_L,0.462,umol_L,0.52,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170613""]}","{""sample date and time"":[""2017-06-13T14:16:00""]}"
2230,2479,2,134.2,7.505,NA,NA,417.8,umol_L,17.6,umol_L,1.3,umol_L,25.5,umol_L,42.02,umol_L,53.67,umol_L,0.659,umol_L,0.71,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170621""]}","{""sample date and time"":[""2017-06-21T13:03:00""]}"
2231,2480,2,126.9,7.19,NA,NA,490.3,umol_L,4.2,umol_L,1.6,umol_L,22.5,umol_L,39.01,umol_L,43.2,umol_L,0.68,umol_L,1.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170706""]}","{""sample date and time"":[""2017-07-06T16:39:00""]}"
2232,2481,2,121.1,7.505,NA,NA,409.4,umol_L,-999999999,umol_L,-999999999,umol_L,14.4,umol_L,28.54,umol_L,37.07,umol_L,0.065,umol_L,2.11,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170815""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-15T17:28:00""]}"
2233,2482,2,139.2,7.605,NA,NA,408.8,umol_L,10.62,umol_L,-999999999,umol_L,4.1,umol_L,13.22,umol_L,-999999999,umol_L,0.2,umol_L,0.23,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20170914""]}","{""sample date and time"":[""2017-09-14T15:32:00""]}"
2234,2483,2,151.5,7.743333,NA,NA,293.6,umol_L,8.841,umol_L,-999999999,umol_L,8.948,umol_L,17.2128872,umol_L,18.53402569,umol_L,0.52,umol_L,1.20532124,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20171025""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-10-25T16:04:00""]}"
2235,2484,2,161.1,7.486667,NA,NA,320.22222222,umol_L,73.00063779,umol_L,4.0464356,umol_L,7,umol_L,22.61,umol_L,25.97524895,umol_L,0.59189883,umol_L,0.65,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20171102""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-11-02T15:47:00""]}"
2236,2485,2,196.6,7.703333,NA,NA,297.6,umol_L,9.08610019,umol_L,-999999999,umol_L,42.62,umol_L,16.27737833,umol_L,19.75,umol_L,0.77,umol_L,0.81789656,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20171121""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-11-21T17:47:00""]}"
2237,2486,2,215.8,7.33,NA,NA,315,umol_L,8.78,umol_L,-999999999,umol_L,28.3,umol_L,22.65,umol_L,26.17,umol_L,1.1,umol_L,1.3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20171205""]}","{""sample date and time"":[""2017-12-05T17:00:00""]}"
2238,2487,2,235.5,7.44,NA,NA,294.1,umol_L,15.68,umol_L,-999999999,umol_L,12.8,umol_L,-999999999,umol_L,9.812,umol_L,0.52,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""TOMB.C0.20171213""]}","{""sample date and time"":[""2017-12-13T17:50:00""]}"
2375,2624,2,831,8.685,NA,NA,2220,umol_L,1.2,umol_L,0.24,umol_L,-999999999,umol_L,146,umol_L,216,umol_L,1.06,umol_L,6.01,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRLA.C0.20140619""]}",", {""externalLabDataByAnalyte"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-06-19T16:00:00""]}"
2376,2625,2,968,8.65,NA,NA,2826,umol_L,-999999999,umol_L,4.23,umol_L,-999999999,umol_L,218.1,umol_L,420.5,umol_L,0.065,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRLA.C0.20161019""]}","{""sample date and time"":[""2016-10-19T15:30:00""]}"
2377,2626,2,967,8.895,NA,NA,2427,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,179.61,umol_L,256.6,umol_L,0.21,umol_L,0.26,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRLA.C0.20170503""]}","{""sample date and time"":[""2017-05-03T14:20:00""]}"
2378,2627,2,1038,8.78,NA,NA,2497,umol_L,10.4,umol_L,-999999999,umol_L,-999999999,umol_L,188,umol_L,259,umol_L,0.55,umol_L,4.62,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRLA.C0.20170608""]}","{""sample date and time"":[""2017-06-08T14:45:00""]}"
2379,2628,2,1074,8.77,NA,NA,2655.55555556,umol_L,-999999999,umol_L,1.5,umol_L,-999999999,umol_L,192.98143625,umol_L,295.31610931,umol_L,0.15,umol_L,6.90046412,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRLA.C0.20170706""]}","{""sample date and time"":[""2017-07-06T15:00:00""]}"
2380,2629,2,1109,8.88,NA,NA,2572,umol_L,-999999999,umol_L,-999999999,umol_L,3.99,umol_L,191.9,umol_L,360.2,umol_L,-999999999,umol_L,13.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRLA.C0.20170906""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-09-06T14:15:00""]}"
2381,2630,2,1146,8.825,NA,NA,3002,umol_L,7.57,umol_L,-999999999,umol_L,-999999999,umol_L,201.8,umol_L,284.4,umol_L,0.26,umol_L,2.3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRLA.C0.20171019""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-10-19T15:00:00""]}"
2439,2688,2,3168,8.41,NA,NA,3043,umol_L,3.6,umol_L,1.6,umol_L,-999999999,umol_L,197.2,umol_L,173.7,umol_L,0.32,umol_L,0.39,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRPO.C0.20161018""]}","{""sample date and time"":[""2016-10-18T15:15:00""]}"
2440,2689,2,3171,8.57,NA,NA,2330,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,156.24,umol_L,204.9,umol_L,1.02,umol_L,1.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRPO.C0.20170502""]}","{""sample date and time"":[""2017-05-02T14:10:00""]}"
2441,2690,2,3323,8.57,NA,NA,2759,umol_L,6.1,umol_L,-999999999,umol_L,-999999999,umol_L,179.5,umol_L,232.9,umol_L,0.16,umol_L,3,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRPO.C0.20170606""]}","{""sample date and time"":[""2017-06-06T14:35:00""]}"
2442,2691,2,3679,8.616667,NA,NA,3209,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,197.4,umol_L,234.5,umol_L,0.1,umol_L,7.14,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRPO.C0.20170905""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-09-05T14:05:00""]}"
2443,2692,2,3830,8.47,NA,NA,3066,umol_L,7.505,umol_L,-999999999,umol_L,-999999999,umol_L,196,umol_L,217,umol_L,0.19,umol_L,0.74,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRPO.C0.20171017""]}","{""sample date and time"":[""2017-10-17T14:15:00""]}"
2499,2748,2,505,7.595,NA,NA,547,umol_L,0.985,umol_L,0.672,umol_L,-999999999,umol_L,28.8,umol_L,29.9,umol_L,0.546,umol_L,0.881,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20140506""]}",", {""externalLabDataByAnalyte"":[""Source value of NO2-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-05-06T17:59:00""]}"
2500,2749,2,503,7.62,NA,NA,651,umol_L,-999999999,umol_L,0.814,umol_L,-999999999,umol_L,32.5,umol_L,36.1,umol_L,0.733,umol_L,1.08,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20140617""]}",", {""externalLabDataByAnalyte"":[""Source value of NH4-N may be below detection limit but was not flagged in source data.""],""externalLabDataByAnalyte.1"":[""Source value of NO3+NO2-N may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2014-06-17T17:40:00""]}"
2501,2750,2,190.5,7.756667,NA,NA,442.2,umol_L,-999999999,umol_L,1.4,umol_L,-999999999,umol_L,20.26,umol_L,19.58,umol_L,-999999999,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20161004""]}","{""sample date and time"":[""2016-10-04T15:39:00""]}"
2502,2751,2,601,8.016667,NA,NA,754.5,umol_L,7.36,umol_L,8.33,umol_L,-999999999,umol_L,22.9,umol_L,24.56,umol_L,0.94,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20161101""]}","{""sample date and time"":[""2016-11-01T17:46:00""]}"
2503,2752,2,492,7.88,NA,NA,356.7,umol_L,-999999999,umol_L,-999999999,umol_L,5.1,umol_L,22.57,umol_L,20.9,umol_L,-999999999,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170118""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-01-18T16:42:00""]}"
2504,2753,2,358.1,8.125,NA,NA,306.2,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,16.13,umol_L,16.65,umol_L,0.13,umol_L,0.29,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170207""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-02-07T18:25:00""]}"
2505,2754,2,370.3,7.99,NA,NA,359.4,umol_L,13.5,umol_L,1.1,umol_L,-999999999,umol_L,17.37,umol_L,19.33,umol_L,0.065,umol_L,0.26,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170214""]}","{""sample date and time"":[""2017-02-14T18:10:00""]}"
2506,2755,2,331,7.96,NA,NA,343.8,umol_L,8.71,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,23.72,umol_L,0.42,umol_L,0.58,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170301""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-01T19:10:00""]}"
2507,2756,2,380.8,8.12,NA,NA,389.1,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,24.65,umol_L,21.1,umol_L,0.19,umol_L,0.26,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170309""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-09T18:22:00""]}"
2508,2757,2,476,7.96,NA,NA,430.5,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,23.07,umol_L,25.66,umol_L,0.26,umol_L,0.36,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170406""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-06T15:40:00""]}"
2509,2758,2,441.4,8.01,NA,NA,414.2,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,29.04,umol_L,31.24,umol_L,0.87,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170418""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-04-18T15:20:00""]}"
2510,2759,2,428.7,8.135,NA,NA,419.4,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,26.64,umol_L,22.4,umol_L,0.5,umol_L,0.58,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170502""]}","{""sample date and time"":[""2017-05-02T17:36:00""]}"
2511,2760,2,468,7.94,NA,NA,495.3,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,25.34,umol_L,23.12,umol_L,0.5,umol_L,0.55,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170516""]}","{""sample date and time"":[""2017-05-16T15:40:00""]}"
2512,2761,2,456,8.015,NA,NA,492.9,umol_L,5.8,umol_L,-999999999,umol_L,-999999999,umol_L,25.56,umol_L,25.17,umol_L,0.097,umol_L,0.16,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170531""]}","{""sample date and time"":[""2017-05-31T17:19:00""]}"
2513,2762,2,548,7.755,NA,NA,392.9,umol_L,4.5,umol_L,-999999999,umol_L,-999999999,umol_L,23.04,umol_L,24.73,umol_L,0.17,umol_L,0.29,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170705""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-05T17:49:00""]}"
2514,2763,2,529,7.56,NA,NA,383.8,umol_L,5.9,umol_L,-999999999,umol_L,-999999999,umol_L,24.12,umol_L,25.6,umol_L,0.065,umol_L,2.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170719""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-07-19T14:40:00""]}"
2515,2764,2,157.1,7.6,NA,NA,393.5,umol_L,-999999999,umol_L,1.3,umol_L,-999999999,umol_L,23.67,umol_L,23.12,umol_L,1.1,umol_L,1.2,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170801""]}","{""sample date and time"":[""2017-08-01T14:33:00""]}"
2516,2765,2,582,7.655,NA,NA,369.5,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,14.45,umol_L,14.73,umol_L,0.14,umol_L,3.351,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170816""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-16T16:30:00""]}"
2517,2766,2,433.5,7.62,NA,NA,428.7,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,27.26,umol_L,33.16,umol_L,0.797,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20170905""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-09-05T17:45:00""]}"
2518,2767,2,471,7.643333,NA,NA,384.8,umol_L,8.013,umol_L,-999999999,umol_L,-999999999,umol_L,22.27,umol_L,20.98,umol_L,0.26,umol_L,0.68,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20171012""]}","{""sample date and time"":[""2017-10-12T11:19:00""]}"
2519,2768,2,325.7,7.81,NA,NA,428.2,umol_L,7.5019,umol_L,-999999999,umol_L,-999999999,umol_L,13.065,umol_L,11.36179099,umol_L,0.371,umol_L,1.05,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20171024""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-10-24T17:15:00""]}"
2520,2769,2,473,8.025,NA,NA,457.2,umol_L,8.377,umol_L,-999999999,umol_L,-999999999,umol_L,13.16,umol_L,17.68,umol_L,0.39,umol_L,0.45,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20171107""]}","{""sample date and time"":[""2017-11-07T16:40:00""]}"
2521,2770,2,496,8.08,NA,NA,351.2,umol_L,8.241,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.71,umol_L,0.84,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20171130""]}","{""sample date and time"":[""2017-11-30T16:54:00""]}"
2522,2771,2,547,8.035,NA,NA,334.5,umol_L,8.02,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,-999999999,umol_L,0.68,umol_L,0.11,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""ARIK.SS.20171205""]}","{""sample date and time"":[""2017-12-05T16:20:00""]}"
2655,2904,2,462,8.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.33,umol_L,42.45,umol_L,NA,NA,NA,NA,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170214""]}","{""sample date and time"":[""2017-02-14T12:22:00""]}"
2656,2905,2,507,8.155,NA,NA,73.2,umol_L,-999999999,umol_L,-999999999,umol_L,26.9,umol_L,32.12,umol_L,32.3,umol_L,0.065,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170309""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-09T09:47:00""]}"
2657,2906,2,530,8.175,NA,NA,87.67,umol_L,-999999999,umol_L,-999999999,umol_L,27.3,umol_L,30.91,umol_L,31.54,umol_L,0.097,umol_L,0.19,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170328""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-03-28T12:40:00""]}"
2658,2907,2,569,8.295,NA,NA,114.5,umol_L,-999999999,umol_L,-999999999,umol_L,24.6,umol_L,33.66,umol_L,34.07,umol_L,0.19,umol_L,0.29,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170411""]}","{""sample date and time"":[""2017-04-11T11:45:00""]}"
2659,2908,2,568,8.245,NA,NA,65.68,umol_L,6,umol_L,-999999999,umol_L,31.1,umol_L,39.86,umol_L,33.69,umol_L,0.565,umol_L,0.68,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170502""]}","{""sample date and time"":[""2017-05-02T12:45:00""]}"
2660,2909,2,574,8.355,NA,NA,118.1,umol_L,-999999999,umol_L,-999999999,umol_L,28.7,umol_L,38.4,umol_L,35.59,umol_L,0.097,umol_L,0.13,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170503""]}","{""sample date and time"":[""2017-05-03T15:19:00""]}"
2661,2910,2,572,8.09,NA,NA,75.88,umol_L,-999999999,umol_L,-999999999,umol_L,32.8,umol_L,38.54,umol_L,40.66,umol_L,0.16,umol_L,0.26,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170511""]}","{""sample date and time"":[""2017-05-11T11:12:00""]}"
2662,2911,2,468,7.96,NA,NA,228,umol_L,-999999999,umol_L,-999999999,umol_L,26.5,umol_L,45.33,umol_L,45.75,umol_L,1.8,umol_L,1.9,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170522""]}","{""sample date and time"":[""2017-05-22T12:00:00""]}"
2663,2912,2,533,8.31,NA,NA,84.67,umol_L,5.6,umol_L,-999999999,umol_L,19.4,umol_L,32,umol_L,27.4,umol_L,-999999999,umol_L,0.065,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170613""]}","{""sample date and time"":[""2017-06-13T20:39:00""]}"
2664,2913,2,492,8.295,NA,NA,122.8,umol_L,-999999999,umol_L,-999999999,umol_L,32,umol_L,56.1,umol_L,37.7,umol_L,0.659,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170619""]}","{""sample date and time"":[""2017-06-19T21:05:00""]}"
2665,2914,2,520,8.175,NA,NA,81.59,umol_L,10.5,umol_L,-999999999,umol_L,31.1,umol_L,36.66,umol_L,38.82,umol_L,0.25,umol_L,9.689,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170627""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-06-27T18:45:00""]}"
2666,2915,2,517,8.155,NA,NA,82.62,umol_L,-999999999,umol_L,1.2,umol_L,21.6,umol_L,26.65,umol_L,27.1,umol_L,0.097,umol_L,2.51,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170725""]}","{""sample date and time"":[""2017-07-25T12:55:00""]}"
2667,2916,2,528,8.28,NA,NA,83.92,umol_L,-999999999,umol_L,1.2,umol_L,23.67,umol_L,26.25,umol_L,26.03,umol_L,0.475,umol_L,2.84,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170731""]}","{""sample date and time"":[""2017-07-31T16:03:00""]}"
2668,2917,2,521,8.175,NA,NA,70.704,umol_L,-999999999,umol_L,-999999999,umol_L,27.18688767,umol_L,30.25407135,umol_L,32.69,umol_L,0.12,umol_L,1.823,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170815""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-15T15:52:00""]}"
2669,2918,2,502,8.235,NA,NA,78.13,umol_L,5.06,umol_L,-999999999,umol_L,26.74,umol_L,21.29,umol_L,23.11,umol_L,-999999999,umol_L,2.54,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170816""]}","{""externalLabDataByAnalyte"":[""Source value of Ortho-P may be below detection limit but was not flagged in source data.""],""sample date and time"":[""2017-08-16T16:31:00""]}"
2670,2919,2,482,8.235,NA,NA,79.78,umol_L,7.97,umol_L,-999999999,umol_L,25.87,umol_L,22.12,umol_L,22.58,umol_L,-999999999,umol_L,0.097,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20170912""]}","{""sample date and time"":[""2017-09-12T16:44:00""]}"
2671,2920,2,504,8.18,NA,NA,70.28,umol_L,7.92,umol_L,-999999999,umol_L,30.9,umol_L,34.32,umol_L,35.54,umol_L,0.065,umol_L,1,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20171010""]}","{""sample date and time"":[""2017-10-10T16:45:00""]}"
2672,2921,2,502,8.2075,NA,NA,76.34166667,umol_L,6.97346882,umol_L,-999999999,umol_L,31.325,umol_L,33.232,umol_L,34.31,umol_L,0.18,umol_L,0.791,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""BLUE.SS.20171011""]}","{""sample date and time"":[""2017-10-11T16:00:00""]}"
2782,3031,2,753,8.045,NA,NA,222,umol_L,-999999999,umol_L,1.3,umol_L,10,umol_L,20.93,umol_L,20.57,umol_L,0.065,umol_L,0.81,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRIN.SS.20161004""]}","{""sample date and time"":[""2016-10-04T14:20:00""]}"
2783,3032,2,797,8.065,NA,NA,251,umol_L,-999999999,umol_L,3.78,umol_L,8.5,umol_L,20.82,umol_L,19.47,umol_L,0.032,umol_L,1.5,umol_L,TRUE,NA,NA,"{""parentSampleID"":[""PRIN.SS.20161011""]}","{""sample date and time"":[""2016-10-11T14:45:00""]}"
